"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
discharge_meningitis_organism_code3_04_11,discharge_infection,,dropdown,discharge_meningitis_organism_code3,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
discharge_neuro_exam_status_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_status,"1, discharge | 2, died",dischargeNeuroExamStatus,,,,,,,,,,,
discharge_neuro_exam_date_04_12,discharge_neuro_exam,,text,discharge_neuro_exam_date,,,,,,,,,,,,,
discharge_neuro_exam_time_04_12,discharge_neuro_exam,,text,discharge_neuro_exam_time,,,,,,,,,,,,,
discharge_neuro_exam_level_consciousness_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_level_consciousness,"1, normal/mild HIE | 2, lethargic | 3, stupor/coma",signOfHIELvlOfCons,,,,,,,,,,,
discharge_neuro_exam_spontaneous_activity_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_spontaneous_activity,"1, normal/mild HIE | 2, decreased activity | 3, no activity",signOfHIESpontaneousActivity,,,,,,,,,,,
discharge_neuro_exam_posture_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_posture,"1, normal/mild HIE | 2, distal flexion, complete extension | 3, decerebrate",signOfHIEPosture,,,,,,,,,,,
discharge_neuro_exam_tone_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_tone,"1, normal/mild HIE | 2, hypertonia | 3, hypotonia | 4, flaccid | 5, rigid",signOfHIETone,,,,,,,,,,,
discharge_neuro_exam_suck_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_suck,"1, normal/mild HIE | 2, weak | 3, absent",signOfHIESuck,,,,,,,,,,,
discharge_neuro_exam_moro_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_moro,"1, normal/mild HIE | 2, incopmlete | 3, absent",signOfHIEMoro,,,,,,,,,,,
discharge_neuro_exam_pupils_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_pupils,"1, normal/mild HIE | 2, constricted | 3, deviation",signOfHIEPupils,,,,,,,,,,,
discharge_neuro_exam_heart_rate_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_heart_rate,"1, normal/mild HIE | 2, bradycardia | 3, variable HR",signOfHIEHeartRate,,,,,,,,,,,
discharge_neuro_exam_respiration_04_12,discharge_neuro_exam,,radio,discharge_neuro_exam_respiration,"1, normal/mild HIE | 2, periodic breathing | 3, apnea | 4, on vent with spontaneous breaths | 5, on vent without spontaneous breaths",signOfHIERespiratory,,,,,,,,,,,
discharge_neuro_exam_seizure_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_seizure,,,,,,,,,,,,,
discharge_neuro_exam_clonus_sustained_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_clonus_sustained,,,,,,,,,,,,,
discharge_neuro_exam_fisted_hand_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_fisted_hand,,,,,,,,,,,,,
discharge_neuro_exam_abnormal_movement_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_abnormal_movement,,,,,,,,,,,,,
discharge_neuro_exam_gag_reflex_absent_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_gag_reflex_absent,,,,,,,,,,,,,
discharge_neuro_exam_sedate_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_sedate,,,,,,,,,,,,,
discharge_neuro_exam_hypertonia_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_hypertonia,,,,,,,,,,,,,
discharge_neuro_exam_asym_tonic_neck_reflex_04_12,discharge_neuro_exam,,yesno,discharge_neuro_exam_asym_tonic_neck_reflex,,,,,,,,,,,,,
discharge_neuro_exam_level_consciousness_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_level_consciousness_score,,,,,,,,,,,,,
discharge_neuro_exam_spontaneous_activity_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_spontaneous_activity_score,,,,,,,,,,,,,
discharge_neuro_exam_posture_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_posture_score,,,,,,,,,,,,,
discharge_neuro_exam_tone_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_tone_score,,,,,,,,,,,,,
discharge_neuro_exam_suck_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_suck_score,,,,,,,,,,,,,
discharge_neuro_exam_moro_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_moro_score,,,,,,,,,,,,,
discharge_neuro_exam_pupils_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_pupils_score,,,,,,,,,,,,,
discharge_neuro_exam_heart_rate_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_heart_rate_score,,,,,,,,,,,,,
discharge_neuro_exam_respiration_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_respiration_score,,,,,,,,,,,,,
discharge_neuro_exam_reflex_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_reflex_score,,,,,,,,,,,,,
discharge_neuro_exam_ans_score_04_12_1,discharge_neuro_exam,,text,discharge_neuro_exam_ans_score,,,,,,,,,,,,,
discharge_total_modified_sarnat_score_04_12_1,discharge_neuro_exam,,text,discharge_total_modified_sarnat_score,,,,,,,,,,,,,
discharge_seizure_04_13,discharge_seizure,,yesno,discharge_seizure,,,,,,,,,,,,,
discharge_seizure_pre_intervention_04_13,discharge_seizure,,yesno,discharge_seizure_pre_intervention,,,,,,,,,,,,,
discharge_seizure_after_baseline_04_13,discharge_seizure,,yesno,discharge_seizure_after_baseline,,,,,,,,,,,,,
discharge_seizure_maintenance_04_13,discharge_seizure,,yesno,discharge_seizure_maintenance,,,,,,,,,,,,,
discharge_seizure_rewarming_04_13,discharge_seizure,,yesno,discharge_seizure_rewarming,,,,,,,,,,,,,
discharge_seizure_post_intervention_04_13,discharge_seizure,,yesno,discharge_seizure_post_intervention,,,,,,,,,,,,,
discharge_eeg_04_13,discharge_seizure,,yesno,discharge_eeg,,,,,,,,,,,,,
discharge_eeg_finding_consistent_with_seizure_04_13,discharge_seizure,,yesno,discharge_eeg_finding_consistent_with_seizure,,,,,,,,,,,,,
discharge_eeg_finding_consistent_with_seizure_date_04_13,discharge_seizure,,text,discharge_eeg_finding_consistent_with_seizure_date,,,,,,,,,,,,,
discharge_eeg_finding_consistent_with_seizure_time_04_13,discharge_seizure,,text,discharge_eeg_finding_consistent_with_seizure_time,,,,,,,,,,,,,
discharge_eeg_abnormal_background_activity_04_13,discharge_seizure,,yesno,discharge_eeg_abnormal_background_activity,,,,,,,,,,,,,
discharge_eeg_abnormal_background_activity_date_04_13,discharge_seizure,,text,discharge_eeg_abnormal_background_activity_date,,,,,,,,,,,,,
discharge_eeg_abnormal_background_activity_time_04_13,discharge_seizure,,text,discharge_eeg_abnormal_background_activity_time,,,,,,,,,,,,,
discharge_anticonvulsants_greater72h_04_13,discharge_seizure,,yesno,discharge_anticonvulsants_greater72h,,,,,,,,,,,,,
discharge_anticonvulsants_04_13,discharge_seizure,,yesno,discharge_anticonvulsants,,,,,,,,,,,,,
discharge_syndrome_malformation_04_14,discharge_birth_defect,,yesno,discharge_syndrome_malformation,,,,,,,,,,,,,
discharge_birth_defect_code1_04_14,discharge_birth_defect,,dropdown,discharge_birth_defect_code1,"1, Anencephaly | 2, Meningomyelocele | 3, Hydranecephaly | 4, Congenital Hydrocephalus | 5, Holoprosencephaly | 6, Other Central Nervous System Defects | 7, Pulmonary Atresia | 8, Tricuspid Atresia | 9, Hypoplastic Left Heart Syndrome | 10, Interrupted Aortic Arch | 11, Total Anomalous Pulmonary Venous Return | 12, Other Congenital Heart Defects | 13, Cleft Palate | 14, Tracheo-Esophageal Fistula | 15, Esophageal Atresia | 16, Duodenal Atresia | 17, Jejunal Atresia | 18, Ileal Atresia | 19, Atresia of large bowel or rectum | 20, Imperforate anus | 21, Omphalocele | 22, Gastroschisis | 23, Other Gastro-Intestinal Defects | 24, Bilateral Renal Agenesis | 25, Bilateral polysystic, multicystic, or dysplastic k | 26, Obstructive Uropathy with Congenital Hydonephrosis | 27, Exstrophy of the Urinary Bladder | 28, Other Genito-Urinary Defects | 29, Trisomy 13 | 30, Trisomy 18 | 31, Trisomy 21 | 32, Other Chromosomal Abnormality (DESCRIBE w/ Comment | 33, Skeletal Dysplasia (DESCRIBE w/ Comment) | 34, Congenital Diaphragmatic Hernia | 35, Hydrops Fetalis with anasarca and one or more of t | 36, Oligohydramnios sequence including all three of th | 37, Inborn Error of Metabolism (DESCRIBE w/ Comment) | 38, Myotonic Dystrophy requiring endotracheal intubati | 39, Other Serious and/or Life-Threatening Birth Defect",birthDefect,,,,,,,,,,,
discharge_birth_defect_code2_04_14,discharge_birth_defect,,dropdown,discharge_birth_defect_code2,"1, Anencephaly | 2, Meningomyelocele | 3, Hydranecephaly | 4, Congenital Hydrocephalus | 5, Holoprosencephaly | 6, Other Central Nervous System Defects | 7, Pulmonary Atresia | 8, Tricuspid Atresia | 9, Hypoplastic Left Heart Syndrome | 10, Interrupted Aortic Arch | 11, Total Anomalous Pulmonary Venous Return | 12, Other Congenital Heart Defects | 13, Cleft Palate | 14, Tracheo-Esophageal Fistula | 15, Esophageal Atresia | 16, Duodenal Atresia | 17, Jejunal Atresia | 18, Ileal Atresia | 19, Atresia of large bowel or rectum | 20, Imperforate anus | 21, Omphalocele | 22, Gastroschisis | 23, Other Gastro-Intestinal Defects | 24, Bilateral Renal Agenesis | 25, Bilateral polysystic, multicystic, or dysplastic k | 26, Obstructive Uropathy with Congenital Hydonephrosis | 27, Exstrophy of the Urinary Bladder | 28, Other Genito-Urinary Defects | 29, Trisomy 13 | 30, Trisomy 18 | 31, Trisomy 21 | 32, Other Chromosomal Abnormality (DESCRIBE w/ Comment | 33, Skeletal Dysplasia (DESCRIBE w/ Comment) | 34, Congenital Diaphragmatic Hernia | 35, Hydrops Fetalis with anasarca and one or more of t | 36, Oligohydramnios sequence including all three of th | 37, Inborn Error of Metabolism (DESCRIBE w/ Comment) | 38, Myotonic Dystrophy requiring endotracheal intubati | 39, Other Serious and/or Life-Threatening Birth Defect",birthDefect,,,,,,,,,,,
discharge_birth_defect_code3_04_14,discharge_birth_defect,,dropdown,discharge_birth_defect_code3,"1, Anencephaly | 2, Meningomyelocele | 3, Hydranecephaly | 4, Congenital Hydrocephalus | 5, Holoprosencephaly | 6, Other Central Nervous System Defects | 7, Pulmonary Atresia | 8, Tricuspid Atresia | 9, Hypoplastic Left Heart Syndrome | 10, Interrupted Aortic Arch | 11, Total Anomalous Pulmonary Venous Return | 12, Other Congenital Heart Defects | 13, Cleft Palate | 14, Tracheo-Esophageal Fistula | 15, Esophageal Atresia | 16, Duodenal Atresia | 17, Jejunal Atresia | 18, Ileal Atresia | 19, Atresia of large bowel or rectum | 20, Imperforate anus | 21, Omphalocele | 22, Gastroschisis | 23, Other Gastro-Intestinal Defects | 24, Bilateral Renal Agenesis | 25, Bilateral polysystic, multicystic, or dysplastic k | 26, Obstructive Uropathy with Congenital Hydonephrosis | 27, Exstrophy of the Urinary Bladder | 28, Other Genito-Urinary Defects | 29, Trisomy 13 | 30, Trisomy 18 | 31, Trisomy 21 | 32, Other Chromosomal Abnormality (DESCRIBE w/ Comment | 33, Skeletal Dysplasia (DESCRIBE w/ Comment) | 34, Congenital Diaphragmatic Hernia | 35, Hydrops Fetalis with anasarca and one or more of t | 36, Oligohydramnios sequence including all three of th | 37, Inborn Error of Metabolism (DESCRIBE w/ Comment) | 38, Myotonic Dystrophy requiring endotracheal intubati | 39, Other Serious and/or Life-Threatening Birth Defect",birthDefect,,,,,,,,,,,
discharge_home_therapy_04_15,discharge_home_therapy,,yesno,discharge_home_therapy,,,,,,,,,,,,,
discharge_home_therapy_ventilator_04_15,discharge_home_therapy,,yesno,discharge_home_therapy_ventilator,,,,,,,,,,,,,
discharge_home_therapy_oxygen_04_15,discharge_home_therapy,,yesno,discharge_home_therapy_oxygen,,,,,,,,,,,,,
discharge_home_therapy_gavage_tube_feed_04_15,discharge_home_therapy,,yesno,discharge_home_therapy_gavage_tube_feed,,,,,,,,,,,,,
discharge_home_therapy_gastrostomy_tube_feed_04_15,discharge_home_therapy,,yesno,discharge_home_therapy_gastrostomy_tube_feed,,,,,,,,,,,,,
discharge_home_therapy_temperature_blanket_04_15,discharge_home_therapy,,yesno,discharge_home_therapy_temperature_blanket,,,,,,,,,,,,,
discharge_home_therapy_anticonvulsant_medication_04_15,discharge_home_therapy,,yesno,discharge_home_therapy_anticonvulsant_medication,,,,,,,,,,,,,
discharge_home_therapy_other_04_15,discharge_home_therapy,,yesno,discharge_home_therapy_other,,,,,,,,,,,,,
discharge_home_therapy_other_text_04_15,discharge_home_therapy,,text,discharge_home_therapy_other_text,,,,,,,,,,,,,
wdraw_support_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support,,,,,,,,,,,,,
wdraw_support_date_04_16,discharge_withdrawal_of_support,,text,wdraw_support_date,,,,,,,,,,,,,
wdraw_support_time_04_16,discharge_withdrawal_of_support,,text,wdraw_support_time,,,,,,,,,,,,,
wdraw_support_discussed_with_family_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_discussed_with_family,,,,,,,,,,,,,
wdraw_support_recommend_solely_by_clinical_team_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_recommend_solely_by_clinical_team,,,,,,,,,,,,,
wdraw_support_neurological_exam_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_neurological_exam,,,,,,,,,,,,,
wdraw_support_imaging_study_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_imaging_study,,,,,,,,,,,,,
wdraw_support_eeg_finding_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_eeg_finding,,,,,,,,,,,,,
wdraw_support_multisystem_organ_failure_other_than_cns_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_multisystem_organ_failure_other_than_cns,,,,,,,,,,,,,
wdraw_support_brain_blood_flow_scan_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_brain_blood_flow_scan,,,,,,,,,,,,,
wdraw_support_parent_wish_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_parent_wish,,,,,,,,,,,,,
wdraw_support_other_04_16,discharge_withdrawal_of_support,,yesno,wdraw_support_other,,,,,,,,,,,,,
wdraw_support_other_text_04_16,discharge_withdrawal_of_support,,text,wdraw_support_other_text,,,,,,,,,,,,,
limit_care_discussed_with_family_04_17,discharge_limitation_of_care,,yesno,limit_care_discussed_with_family,,,,,,,,,,,,,
limit_care_recommend_solely_by_clinical_team_04_17,discharge_limitation_of_care,,yesno,limit_care_recommend_solely_by_clinical_team,,,,,,,,,,,,,
limit_care_agreed_by_family_and_care_team_04_17,discharge_limitation_of_care,,yesno,limit_care_agreed_by_family_and_care_team,,,,,,,,,,,,,
limit_care_no_further_mechanical_ventilation_and_intubation_04_17,discharge_limitation_of_care,,yesno,limit_care_no_further_mechanical_ventilation_and_intubation,,,,,,,,,,,,,
limit_care_no_further_ventilation_with_bag_and_mask_04_17,discharge_limitation_of_care,,yesno,limit_care_no_further_ventilation_with_bag_and_mask,,,,,,,,,,,,,
limit_care_no_further_medications_to_support_bp_04_17,discharge_limitation_of_care,,yesno,limit_care_no_further_medications_to_support_bp,,,,,,,,,,,,,
limit_care_no_further_chest_compression_04_17,discharge_limitation_of_care,,yesno,limit_care_no_further_chest_compression,,,,,,,,,,,,,
limit_care_no_further_emergency_medication_04_17,discharge_limitation_of_care,,yesno,limit_care_no_further_emergency_medication,,,,,,,,,,,,,
limit_care_dnr_04_17,discharge_limitation_of_care,,yesno,limit_care_dnr,,,,,,,,,,,,,
limit_care_dnr_date_04_17,discharge_limitation_of_care,,text,limit_care_dnr_date,,,,,,,,,,,,,
limit_care_dnr_time_04_17,discharge_limitation_of_care,,text,limit_care_dnr_time,,,,,,,,,,,,,
followup_center_20_00,followup_id,,text,followup_center,,,,,,,,,,,,,
followup_id_20_00,followup_id,,text,followup_id,,,,,,,,,,,,,
unique_followup_id_20_00,followup_id,,text,unique_followup_id,,,,,,,,,,,,,
site_id_20_00,followup_id,,text,site_id,,,,,,,,,,,,,
visit_date_20_00,followup_id,,text,visit_date,,,,,,,,,,,,,
birth_number_20_00,followup_id,,text,birth_number,,,,,,,,,,,,,
center_orig_20_00,followup_id,,text,center_orig,,,,,,,,,,,,,
birth_date_20_00,followup_id,,text,birth_date,,,,,,,,,,,,,
followup_center_20_01,followup_socioeconomic_status,,text,followup_center,,,,,,,,,,,,,
followup_id_20_01,followup_socioeconomic_status,,text,followup_id,,,,,,,,,,,,,
unique_followup_id_20_01,followup_socioeconomic_status,,text,unique_followup_id,,,,,,,,,,,,,
site_id_20_01,followup_socioeconomic_status,,text,site_id,,,,,,,,,,,,,
ses_visit_date_20_01,followup_socioeconomic_status,,text,ses_visit_date,,,,,,,,,,,,,
ses_birth_date_20_01,followup_socioeconomic_status,,text,ses_birth_date,,,,,,,,,,,,,
chronological_age_mo_20_01,followup_socioeconomic_status,,text,chronological_age_mo,,,,,,,,,,,,,
corrected_age_mo_20_01,followup_socioeconomic_status,,text,corrected_age_mo,,,,,,,,,,,,,
under_state_supervision_20_01,followup_socioeconomic_status,,yesno,under_state_supervision,,,,,,,,,,,,,
primary_caretaker_20_01,followup_socioeconomic_status,,dropdown,primary_caretaker,"1, mother | 2, father | 3, husband of mother | 4, wife of father | 5, maternal grandmother | 6, paternal grandmother | 7, maternal grandfather | 8, paternal grandfather | 9, maternal aunt | 10, paternal aunt | 11, maternal uncle | 12, paternal uncle | 13, brother | 14, step brother | 15, sister | 16, step sister | 17, maternal female cousin | 18, paternal female cousin | 19, maternal male cousin | 20, paternal male cousin | 21, other maternal relative | 22, other paternal relative | 23, foster mother | 24, foster father | 25, adoptive mother | 26, adoptive father | 27, other non-relative | 28, social worker | 29, staff in congregate care | 30, still hospitalized | 31, unknown",relationship,,,,,,,,,,,
other_caretaker_20_01,followup_socioeconomic_status,,dropdown,other_caretaker,"1, mother | 2, father | 3, husband of mother | 4, wife of father | 5, maternal grandmother | 6, paternal grandmother | 7, maternal grandfather | 8, paternal grandfather | 9, maternal aunt | 10, paternal aunt | 11, maternal uncle | 12, paternal uncle | 13, brother | 14, step brother | 15, sister | 16, step sister | 17, maternal female cousin | 18, paternal female cousin | 19, maternal male cousin | 20, paternal male cousin | 21, other maternal relative | 22, other paternal relative | 23, foster mother | 24, foster father | 25, adoptive mother | 26, adoptive father | 27, other non-relative | 28, social worker | 29, staff in congregate care | 30, still hospitalized | 31, unknown",relationship,,,,,,,,,,,
marital_status_primary_caretaker_20_01,followup_socioeconomic_status,,radio,marital_status_primary_caretaker,"1, married | 2, single | 3, divorced | 4, widowed | 5, unknown",maritalStatus,,,,,,,,,,,
living_arrangement_child_20_01,followup_socioeconomic_status,,radio,living_arrangement_child,"1, biological parents | 2, biological mother | 3, biological father | 4, biological parents in extended family | 5, biological mother in extended family | 6, biological father in extended family | 7, maternal grandparents | 8, paternal grandparents | 9, other non-adoptive relative | 10, relative adoptive parent | 11, non-relative adoptive parent | 12, friends of family | 13, foster family home of relative | 14, foster family home of non-relative | 15, pre-adoptive home | 16, chronic care facility | 17, group home | 18, no stable caretaker | 19, hospital | 20, other | 21, biological mother and significant other male | 22, biological mother and significant other female | 23, biological father and significant other male | 24, biological father and significant other female",livingArrange,,,,,,,,,,,
number_people_in_child_household_20_01,followup_socioeconomic_status,,text,number_people_in_child_household,,,,,,,,,,,,,
other_contribute_money_to_child_household_20_01,followup_socioeconomic_status,,yesno,other_contribute_money_to_child_household,,,,,,,,,,,,,
education_primary_caretaker_20_01,followup_socioeconomic_status,,radio,education_primary_caretaker,"1, < 7th grade | 2, 7th to 9th grade | 3, 10th to 12th grade | 4, high school degree | 5, partial college | 6, college degree | 7, graduate degree | 8, unknown",education,,,,,,,,,,,
education_other_caretaker_20_01,followup_socioeconomic_status,,radio,education_other_caretaker,"1, < 7th grade | 2, 7th to 9th grade | 3, 10th to 12th grade | 4, high school degree | 5, partial college | 6, college degree | 7, graduate degree | 8, unknown",education,,,,,,,,,,,
work_primary_caretaker_20_01,followup_socioeconomic_status,,yesno,work_primary_caretaker,,,,,,,,,,,,,
work_other_caretaker_20_01,followup_socioeconomic_status,,yesno,work_other_caretaker,,,,,,,,,,,,,
in_school_primary_caretaker_20_01,followup_socioeconomic_status,,yesno,in_school_primary_caretaker,,,,,,,,,,,,,
in_school_other_caretaker_20_01,followup_socioeconomic_status,,yesno,in_school_other_caretaker,,,,,,,,,,,,,
total_income_child_household_20_01,followup_socioeconomic_status,,radio,total_income_child_household,"1, < $5,000 | 2, $5,000 to $9,999 | 3, $10,000 to $19,999 | 4, $20,000 to $29,999 | 5, $30,000 to $39,999 | 6, $40,000 to $49,999 | 7, $50,000 to $74,999 | 8, > $75,000",totalIncome,,,,,,,,,,,
medical_insurance_child_20_01,followup_socioeconomic_status,,radio,medical_insurance_child,"1, public | 2, private | 3, uninsured | 4, unknown | 5, other | 6, both public and private",insurance,,,,,,,,,,,
primary_language_child_20_01,followup_socioeconomic_status,,radio,primary_language_child,"1, English | 2, Spanish | 3, other",language,,,,,,,,,,,
primary_language_child_other_text_20_01,followup_socioeconomic_status,,text,primary_language_child_other_text,,,,,,,,,,,,,
is_secondary_language_child_20_01,followup_socioeconomic_status,,yesno,is_secondary_language_child,,,,,,,,,,,,,
secondary_language_child_20_01,followup_socioeconomic_status,,radio,secondary_language_child,"1, English | 2, Spanish | 3, other",language,,,,,,,,,,,
secondary_language_child_other_text_20_01,followup_socioeconomic_status,,text,secondary_language_child_other_text,,,,,,,,,,,,,
number_place_child_live_20_01,followup_socioeconomic_status,,text,number_place_child_live,,,,,,,,,,,,,
zipcode_20_01,followup_socioeconomic_status,,text,zipcode,,,,,,,,,,,,,
visiting_nurse_receive_20_01,followup_socioeconomic_status,,radio,visiting_nurse_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
visiting_nurse_need_20_01,followup_socioeconomic_status,,yesno,visiting_nurse_need,,,,,,,,,,,,,
home_nurse_receive_20_01,followup_socioeconomic_status,,radio,home_nurse_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
home_nurse_need_20_01,followup_socioeconomic_status,,yesno,home_nurse_need,,,,,,,,,,,,,
ot_pt_receive_20_01,followup_socioeconomic_status,,radio,ot_pt_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
ot_pt_need_20_01,followup_socioeconomic_status,,yesno,ot_pt_need,,,,,,,,,,,,,
speech_therapy_receive_20_01,followup_socioeconomic_status,,radio,speech_therapy_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
speech_therapy_need_20_01,followup_socioeconomic_status,,yesno,speech_therapy_need,,,,,,,,,,,,,
early_intervention_receive_20_01,followup_socioeconomic_status,,radio,early_intervention_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
early_intervention_need_20_01,followup_socioeconomic_status,,yesno,early_intervention_need,,,,,,,,,,,,,
social_work_for_child_receive_20_01,followup_socioeconomic_status,,radio,social_work_for_child_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
social_work_for_child_need_20_01,followup_socioeconomic_status,,yesno,social_work_for_child_need,,,,,,,,,,,,,
special_clinic_receive_20_01,followup_socioeconomic_status,,radio,special_clinic_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
special_clinic_need_20_01,followup_socioeconomic_status,,yesno,special_clinic_need,,,,,,,,,,,,,
pulmonary_receive_20_01,followup_socioeconomic_status,,radio,pulmonary_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
pulmonary_need_20_01,followup_socioeconomic_status,,yesno,pulmonary_need,,,,,,,,,,,,,
ophthalmologic_receive_20_01,followup_socioeconomic_status,,radio,ophthalmologic_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
ophthalmologic_need_20_01,followup_socioeconomic_status,,yesno,ophthalmologic_need,,,,,,,,,,,,,
gastrointestinal_receive_20_01,followup_socioeconomic_status,,radio,gastrointestinal_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
gastrointestinal_need_20_01,followup_socioeconomic_status,,yesno,gastrointestinal_need,,,,,,,,,,,,,
audiologic_receive_20_01,followup_socioeconomic_status,,radio,audiologic_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
audiologic_need_20_01,followup_socioeconomic_status,,yesno,audiologic_need,,,,,,,,,,,,,
neurologic_receive_20_01,followup_socioeconomic_status,,radio,neurologic_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
neurologic_need_20_01,followup_socioeconomic_status,,yesno,neurologic_need,,,,,,,,,,,,,
other_receive_20_01,followup_socioeconomic_status,,radio,other_receive,"1, no | 2, received but discontinued | 3, received | 4, recommended but not received",receive,,,,,,,,,,,
other_need_20_01,followup_socioeconomic_status,,yesno,other_need,,,,,,,,,,,,,
other_need_text_20_01,followup_socioeconomic_status,,text,other_need_text,,,,,,,,,,,,,
